Thailand,Japan,Singapore,Nepal,Malaysia,Cambodia,Sri Lanka,Germany,Finland,United Arab Emirates,Philippines,India,Italy,Sweden,Spain,Belgium,Egypt,Lebanon,Iraq,Oman,Afghanistan,Bahrain,Kuwait,Algeria,Croatia,Switzerland,Austria,Israel,Pakistan,Brazil,Georgia,Greece,North Macedonia,Norway,Romania,Estonia,San Marino,Belarus,Iceland,Lithuania,Mexico,New Zealand,Nigeria,Ireland,Luxembourg,Monaco,Qatar,Ecuador,Azerbaijan,Armenia,Dominican Republic,Indonesia,Portugal,Andorra,Latvia,Morocco,Saudi Arabia,Senegal,Argentina,Chile,Jordan,Ukraine,Hungary,Liechtenstein,Poland,Tunisia,Bosnia and Herzegovina,Slovenia,South Africa,Bhutan,Cameroon,Colombia,Costa Rica,Peru,Serbia,Slovakia,Togo,Malta,Bulgaria,Maldives,Bangladesh,Paraguay,Albania,Cyprus,Brunei,Burkina Faso,Mongolia,Panama,Iran,South Korea,Czechia,Taiwan,Vietnam,Russia,Moldova,Bolivia,Honduras,Democratic Republic of the Congo,Ivory Coast,Jamaica,Turkey,Cuba,Guyana,Kazakhstan,Ethiopia,Sudan,Kenya,Guinea,Antigua and Barbuda,Uruguay,Ghana,Namibia,Seychelles,Trinidad and Tobago,Venezuela,Eswatini,Gabon,Guatemala,Mauritania,Rwanda,Saint Lucia,Suriname,Central African Republic,Republic of the Congo,Equatorial Guinea,Uzbekistan,Benin,Liberia,Somalia,Tanzania,Barbados,Montenegro,Kyrgyzstan,Mauritius,Zambia,Djibouti,Gambia,Chad,El Salvador,Fiji,Nicaragua,Madagascar,Haiti,Angola,Niger,Papua New Guinea,Zimbabwe,Cape Verde,Eritrea,Uganda,Dominica,Grenada,Mozambique,Syria,Bahamas,Total,Australia,Canada,United States of America,China,Denmark,France,United Kingdom,Netherlands,Days,Belize,Laos,Libya,Myanmar,Palestine,Saint Vincent and the Grenadines,Mali,Saint Kitts and Nevis,Guinea-Bissau
31.0,76.0,78.0,1.0,24.0,1.0,1.0,18.0,1.0,7.0,1.0,3.0,622.0,0.0,30.0,1.0,1.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,118.0,0.0,13.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60694.0,21.0,8.0,7.0,57388.0,1.0,12.0,18.0,0.0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,76.0,78.0,1.0,24.0,1.0,1.0,18.0,1.0,7.0,1.0,3.0,724.0,1.0,32.0,1.0,1.0,1.0,3.0,2.0,0.0,14.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394.0,118.0,0.0,15.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62494.0,21.0,8.0,7.0,58804.0,1.0,12.0,18.0,0.0,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,101.0,78.0,1.0,24.0,1.0,1.0,18.0,1.0,12.0,2.0,4.0,724.0,1.0,32.0,1.0,1.0,1.0,3.0,9.0,0.0,22.0,1.0,0.0,0.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2731.0,247.0,0.0,17.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64404.0,21.0,8.0,8.0,60181.0,1.0,12.0,19.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,118.0,96.0,1.0,26.0,1.0,1.0,25.0,1.0,17.0,2.0,4.0,1045.0,1.0,183.0,1.0,27.0,1.0,15.0,9.0,0.0,35.0,2.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,288.0,0.0,17.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67003.0,21.0,8.0,8.0,61644.0,1.0,12.0,19.0,0.0,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,118.0,96.0,1.0,26.0,1.0,1.0,25.0,1.0,17.0,2.0,4.0,1045.0,1.0,183.0,1.0,27.0,1.0,15.0,9.0,0.0,35.0,5.0,8.0,0.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,333.0,0.0,20.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68324.0,21.0,8.0,12.0,62901.0,1.0,12.0,19.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,118.0,97.0,1.0,26.0,1.0,1.0,46.0,1.0,17.0,2.0,4.0,1439.0,1.0,193.0,1.0,27.0,1.0,24.0,9.0,0.0,44.0,5.0,8.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,510.0,0.0,20.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70251.0,23.0,8.0,12.0,64196.0,1.0,12.0,19.0,0.0,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,118.0,105.0,1.0,35.0,1.0,1.0,46.0,1.0,17.0,2.0,4.0,1966.0,1.0,517.0,1.0,27.0,1.0,26.0,9.0,0.0,44.0,5.0,12.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,8.0,1.0,1.0,9.0,0.0,4.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2959.0,510.0,0.0,20.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72624.0,23.0,8.0,12.0,65660.0,1.0,12.0,19.0,2.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,118.0,105.0,1.0,42.0,1.0,1.0,46.0,10.0,23.0,2.0,13.0,2335.0,1.0,517.0,1.0,21.0,1.0,26.0,9.0,0.0,60.0,5.0,12.0,1.0,4.0,6.0,4.0,2.0,0.0,0.0,8.0,1.0,1.0,9.0,1.0,4.0,3.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,510.0,0.0,20.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76034.0,23.0,8.0,12.0,67017.0,1.0,12.0,19.0,2.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,144.0,109.0,1.0,42.0,1.0,1.0,67.0,10.0,23.0,2.0,13.0,2749.0,1.0,530.0,1.0,27.0,1.0,26.0,9.0,1.0,77.0,9.0,12.0,2.0,4.0,6.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,9.0,1.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,8.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4590.0,1137.0,3.0,20.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78088.0,23.0,9.0,17.0,67910.0,1.0,12.0,21.0,2.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,144.0,114.0,1.0,49.0,1.0,1.0,67.0,10.0,23.0,5.0,14.0,2941.0,1.0,1028.0,1.0,32.0,3.0,32.0,9.0,1.0,81.0,9.0,12.0,4.0,4.0,1.0,11.0,2.0,2.0,1.0,8.0,1.0,1.0,16.0,1.0,4.0,3.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,8.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5389.0,1407.0,3.0,22.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80840.0,23.0,9.0,17.0,68798.0,1.0,12.0,53.0,2.0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,144.0,114.0,1.0,60.0,1.0,1.0,105.0,10.0,26.0,5.0,14.0,4025.0,1.0,1081.0,31.0,32.0,3.0,43.0,12.0,1.0,88.0,15.0,12.0,4.0,15.0,9.0,11.0,2.0,2.0,1.0,8.0,1.0,1.0,19.0,1.0,4.0,5.0,5.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,11.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5389.0,1540.0,3.0,22.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83207.0,23.0,9.0,20.0,69755.0,1.0,12.0,67.0,2.0,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,150.0,114.0,1.0,75.0,1.0,3.0,113.0,10.0,31.0,8.0,15.0,4440.0,16.0,1107.0,31.0,32.0,4.0,43.0,12.0,1.0,100.0,18.0,32.0,5.0,15.0,9.0,11.0,13.0,2.0,1.0,8.0,1.0,1.0,25.0,1.0,4.0,5.0,5.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,11.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5710.0,1540.0,3.0,26.0,16.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84854.0,26.0,9.0,35.0,70535.0,1.0,12.0,67.0,2.0,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,191.0,124.0,1.0,87.0,1.0,3.0,180.0,10.0,31.0,8.0,20.0,4440.0,16.0,1588.0,1.0,39.0,4.0,49.0,12.0,1.0,100.0,18.0,32.0,5.0,15.0,9.0,14.0,13.0,2.0,1.0,19.0,1.0,1.0,25.0,1.0,4.0,5.0,5.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,10.0,0.0,6.0,1.0,0.0,15.0,5.0,1.0,1.0,1.0,8.0,2.0,3.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6745.0,1540.0,4.0,26.0,16.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87256.0,26.0,9.0,50.0,71266.0,1.0,12.0,67.0,2.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,232.0,140.0,1.0,114.0,1.0,1.0,233.0,10.0,38.0,13.0,23.0,6072.0,16.0,2125.0,263.0,41.0,4.0,51.0,12.0,1.0,125.0,27.0,32.0,5.0,15.0,9.0,36.0,13.0,2.0,1.0,19.0,1.0,1.0,52.0,1.0,4.0,15.0,22.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,27.0,3.0,11.0,1.0,0.0,15.0,5.0,1.0,1.0,3.0,16.0,5.0,3.0,6.0,1.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,7635.0,1540.0,6.0,28.0,17.0,12.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91499.0,26.0,10.0,80.0,71857.0,1.0,12.0,67.0,2.0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,235.0,144.0,1.0,139.0,1.0,3.0,266.0,10.0,38.0,17.0,27.0,7024.0,16.0,2575.0,263.0,56.0,8.0,57.0,17.0,1.0,149.0,27.0,65.0,5.0,131.0,9.0,37.0,5.0,2.0,3.0,19.0,1.0,1.0,64.0,2.0,4.0,15.0,36.0,1.0,4.0,0.0,2.0,5.0,6.0,1.0,33.0,3.0,10.0,2.0,0.0,29.0,5.0,1.0,1.0,3.0,16.0,5.0,3.0,8.0,1.0,1.0,16.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,7931.0,2909.0,6.0,28.0,17.0,16.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97704.0,88.0,10.0,110.0,72362.0,1.0,2206.0,67.0,2.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,235.0,144.0,1.0,139.0,1.0,3.0,266.0,10.0,38.0,17.0,27.0,7024.0,16.0,2575.0,263.0,56.0,8.0,57.0,17.0,1.0,149.0,27.0,65.0,5.0,131.0,9.0,37.0,5.0,2.0,3.0,19.0,1.0,1.0,64.0,2.0,4.0,15.0,36.0,1.0,4.0,0.0,2.0,5.0,6.0,1.0,33.0,3.0,10.0,2.0,0.0,29.0,5.0,1.0,1.0,3.0,16.0,5.0,3.0,8.0,1.0,1.0,16.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,7931.0,2909.0,6.0,28.0,17.0,16.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98334.0,88.0,10.0,178.0,72814.0,1.0,2206.0,67.0,2.0,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,285.0,156.0,1.0,183.0,4.0,3.0,3299.0,10.0,45.0,26.0,40.0,8326.0,16.0,3794.0,461.0,80.0,8.0,75.0,17.0,1.0,177.0,43.0,65.0,16.0,131.0,9.0,58.0,19.0,2.0,10.0,29.0,1.0,6.0,79.0,7.0,4.0,29.0,51.0,1.0,4.0,22.0,2.0,5.0,6.0,1.0,41.0,3.0,10.0,16.0,3.0,30.0,22.0,1.0,1.0,6.0,28.0,8.0,52.0,17.0,1.0,1.0,21.0,0.0,1.0,1.0,2.0,3.0,4.0,0.0,2.0,6.0,2.0,1.0,15.0,7.0,1.0,2.0,4.0,5.0,7.0,0.0,10.0,3.0,2.0,7.0,0.0,1.0,8913.0,3730.0,10.0,29.0,17.0,22.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109216.0,118.0,112.0,379.0,73762.0,41.0,3288.0,140.0,2.0,62,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
70.0,310.0,160.0,1.0,199.0,10.0,3.0,3547.0,10.0,52.0,26.0,43.0,9362.0,16.0,5367.0,547.0,95.0,20.0,103.0,17.0,2.0,177.0,43.0,65.0,22.0,131.0,9.0,58.0,21.0,2.0,10.0,36.0,1.0,6.0,86.0,8.0,4.0,29.0,56.0,1.0,4.0,27.0,2.0,5.0,6.0,1.0,41.0,3.0,10.0,16.0,3.0,31.0,22.0,1.0,1.0,7.0,29.0,9.0,52.0,22.0,1.0,1.0,21.0,0.0,7.0,2.0,2.0,10.0,12.0,0.0,2.0,8.0,2.0,1.0,15.0,7.0,1.0,2.0,4.0,8.0,7.0,0.0,17.0,3.0,2.0,10.0,0.0,2.0,9625.0,3730.0,10.0,29.0,17.0,29.0,2.0,0.0,0.0,0.0,3.0,2.0,26.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113827.0,118.0,185.0,394.0,73762.0,41.0,3907.0,140.0,5.0,63,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
